Player ID,Name,Last Name,Cost Today,Form,Position,Team,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Points,Points/Game,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Chance Of Playing Next,Total Cost Change,Cost Change GW,Total Transfers Out,Transfers Out GW,Total Transfers in,Transfers in GW,Influence,Creativity,Threat,ICT Index,Last GW,GW39,GW40,GW41,GW42,GW43,GW44,Difficulty Score,Cost Today,Total Cost Change,Cost Change GW,Position,Team,Index,xGi,xGc
453,Troy,Parrott,£4.50,0,FWD,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,10720,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,4,6,#DIV/0!,0,0
454,Richarlison,Richarlison,£8.40,0,FWD,Spurs,0.8,1,5,3,1,54,2,2,165,18,995,3,0,0,0,0,100,-£0.10,£0.00,254806,0,222353,0,209.8,221.5,435,86.3,38,,,,,,,0,84,-1,0,4,6,#DIV/0!,0.44,1.36
513,Clément,Lenglet,£4.80,0,DEF,Spurs,0.3,0,2,5,2,63,2.4,6,387,35,2018,4,0,0,0,0,100,-£0.20,£0.00,74960,0,47872,0,422.2,136.9,130,68.9,38,,,,,,,0,48,-2,0,2,6,#DIV/0!,0.07,1.27
522,Djed,Spence,£4.10,0,DEF,Spurs,0.2,0,0,0,0,4,1,0,10,0,5,0,0,0,0,0,0,-£0.40,£0.00,61488,0,14538,0,0.2,1.3,20,2.2,38,,,,,,,0,41,-4,0,2,6,#DIV/0!,1.08,8.46
554,Bryan,Bryan,£5.00,0,MID,Spurs,0,0,1,1,0,9,2.2,0,22,1,146,1,0,0,0,0,0,£0.00,£0.00,9883,0,8025,0,30.4,27.5,27,8.5,38,,,,,,,0,50,0,0,3,6,#DIV/0!,0.11,0.55
713,Arnaut,Danjuma,£6.10,0,MID,Spurs,0,1,0,0,0,15,1.7,0,43,5,162,0,0,0,0,0,,-£0.40,£0.00,6858,0,9274,0,53.2,25.1,71,14.8,38,,,,,,,0,61,-4,0,3,6,#DIV/0!,0.51,1.28
733,Pedro,Pedro Porro,£4.80,0,DEF,Spurs,1.1,3,3,2,13,59,3.9,5,253,26,1132,0,0,0,0,0,,-£0.20,£0.00,117737,0,241698,0,330.4,403.7,175,90.9,38,,,,,,,0,48,-2,0,2,6,#DIV/0!,0.32,1.54
748,Romaine,Mundle,£4.50,0,MID,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,122,0,196,0,0,0,0,0,38,,,,,,,0,45,0,0,3,6,#DIV/0!,0,0
758,George,Abbott,£4.50,0,MID,Spurs,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,,£0.00,£0.00,148,0,321,0,1,0.1,0,0.1,38,,,,,,,0,45,0,0,3,6,#DIV/0!,0,0
764,Matthew,Craig,£4.50,0,MID,Spurs,0,0,0,0,1,1,1,0,3,0,13,0,0,0,0,0,,£0.00,£0.00,32,0,90,0,8,0.6,0,0.9,38,,,,,,,0,45,0,0,3,6,#DIV/0!,0,0.69
777,Yago,Alonso,£4.50,0,MID,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,0,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,3,6,#DIV/0!,0,0
30,Danny,Ings,£6.30,0,FWD,West Ham,1.4,8,2,5,3,97,2.8,13,317,26,1579,4,0,0,0,0,100,-£0.70,£0.00,676832,0,574778,0,412.2,207.1,620,123.7,38,,,,,,,0,63,-7,0,4,21,#DIV/0!,0.55,1.5
455,Lukasz,Fabianski,£4.90,0,GK,West Ham,1.2,0,0,9,1,127,3.5,10,622,48,3111,1,0,109,1,0,100,-£0.10,£0.00,255703,0,235001,0,772,0,0,77,38,,,,,,,0,49,-1,0,1,21,#DIV/0!,0,1.32
456,Angelo,Ogbonna,£4.40,0,DEF,West Ham,0.1,0,0,4,0,44,2.8,4,217,19,1234,0,0,0,0,0,100,-£0.10,£0.00,16397,0,11961,0,212.8,35.2,24,27.4,38,,,,,,,0,44,-1,0,2,21,#DIV/0!,0.03,1.49
457,Aaron,Cresswell,£4.70,0,DEF,West Ham,1.5,0,1,6,1,74,2.6,8,439,32,2235,3,0,0,0,0,100,-£0.30,£0.00,592072,0,435046,0,421.4,635.3,81,114.2,38,,,,,,,0,47,-3,0,2,21,#DIV/0!,0.12,1.32
458,Michail,Antonio,£6.90,0,FWD,West Ham,1.5,5,3,5,2,84,2.5,4,222,29,1822,2,0,0,0,0,100,-£0.60,£0.00,634970,0,326532,0,305.8,209,579,109.1,38,,,,,,,0,69,-6,0,4,21,#DIV/0!,0.36,1.46
460,Manuel,Lanzini,£5.00,0,MID,West Ham,0.1,1,0,0,1,17,1.7,1,63,5,243,0,0,0,0,0,100,-£0.50,£0.00,35897,0,15202,0,51.6,23.7,37,11.1,38,,,,,,,0,50,-5,0,3,21,#DIV/0!,0.31,2.21
461,Kurt,Zouma,£4.40,0,DEF,West Ham,1.4,2,1,7,0,88,3.5,8,385,29,1988,0,0,0,0,0,100,-£0.10,£0.00,450926,0,423637,0,415,18.7,239,67.4,38,,,,,,,0,44,-1,0,2,21,#DIV/0!,0.09,1.26
462,Arthur,Masuaku,£4.50,0,DEF,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2260,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,2,21,#DIV/0!,0,0
463,Vladimir,Coufal,£4.00,0,DEF,West Ham,1,0,2,4,1,58,2.1,2,327,35,2135,5,0,0,0,0,100,-£0.50,£0.00,361187,0,369464,0,389,371.2,58,82.1,38,,,,,,,0,40,-5,0,2,21,#DIV/0!,0.08,1.28
464,Saïd,Benrahma,£5.50,0,MID,West Ham,1.1,6,3,6,2,106,3,5,360,32,2059,0,0,0,0,0,,-£0.50,£0.00,408637,0,293618,0,517.4,640.4,669,182.7,38,,,,,,,0,55,-5,0,3,21,#DIV/0!,0.45,1.43
465,Jarrod,Bowen,£8.00,0,MID,West Ham,3.3,6,9,9,1,145,3.8,9,431,50,3232,2,0,0,0,1,100,-£0.50,£0.00,1600728,0,1296356,0,630.2,686.4,1099,241.8,38,,,,,,,0,80,-5,0,3,21,#DIV/0!,0.43,1.33
466,Nikola,Vlasic,£5.00,0,MID,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,3499,0,221,0,0,0,0,0,38,,,,,,,0,50,0,0,3,21,#DIV/0!,0,0
467,Declan,Rice,£4.70,0,MID,West Ham,3.2,4,3,9,2,116,3.1,12,622,50,3272,5,0,0,0,1,100,-£0.30,£0.00,744071,0,445046,0,789,539.3,226,155.5,38,,,,,,,0,47,-3,0,3,21,#DIV/0!,0.12,1.33
468,Tomas,Soucek,£5.00,0,MID,West Ham,0.6,2,4,8,0,100,2.8,6,364,42,2811,3,0,0,0,0,100,-£0.50,£0.00,224552,0,116716,0,565.6,230.1,472,127.1,38,,,,,,,0,50,-5,0,3,21,#DIV/0!,0.16,1.38
469,Pablo,Fornals,£4.90,0,MID,West Ham,0.3,3,1,1,10,71,2.2,6,282,28,1493,0,0,0,0,0,,-£0.60,£0.00,182034,0,79566,0,272,317.9,212,79.9,38,,,,,,,0,49,-6,0,3,21,#DIV/0!,0.25,1.51
471,Ben,Johnson,£4.40,0,DEF,West Ham,0.1,0,0,2,0,29,1.7,1,164,13,860,0,0,0,0,0,100,-£0.10,£0.00,14697,0,7638,0,161.6,76.8,20,25.9,38,,,,,,,0,44,-1,0,2,21,#DIV/0!,0.05,1.64
472,Nayef,Aguerd,£4.80,0,DEF,West Ham,0.4,2,0,5,1,58,3.2,5,320,28,1594,4,0,0,0,0,100,-£0.20,£0.00,62216,0,90416,0,428.2,67.9,118,61.4,38,,,,,,,0,48,-2,0,2,21,#DIV/0!,0.14,1.6
473,Alphonse,Areola,£4.30,0,GK,West Ham,0.9,0,0,0,0,7,1.4,0,42,7,307,0,0,9,0,0,100,-£0.20,£0.00,143105,0,76586,0,69.4,0,0,6.8,38,,,,,,,0,43,-2,0,1,21,#DIV/0!,0,2.24
509,Flynn,Downes,£4.20,0,MID,West Ham,0.3,0,0,1,2,27,1.3,0,104,14,752,2,0,0,0,0,,-£0.30,£0.00,70796,0,57416,0,68.2,42.8,51,16,38,,,,,,,0,42,-3,0,3,21,#DIV/0!,0.06,1.62
529,Gianluca,Scamacca,£6.60,0,FWD,West Ham,0.6,3,0,3,0,41,2.6,7,110,12,921,3,0,0,0,0,100,-£0.40,£0.00,490691,0,423470,0,151.8,160.7,312,62,38,,,,,,,0,66,-4,0,4,21,#DIV/0!,0.29,1.11
545,Emerson,Emerson,£4.00,0,DEF,West Ham,1.3,1,0,2,1,39,1.8,2,209,28,1317,2,0,0,0,0,100,£0.00,£0.00,464722,0,535346,0,233.4,204.8,183,62.4,38,,,,,,,0,40,0,0,2,21,#DIV/0!,0.1,1.59
556,Conor,Coventry,£4.40,0,MID,West Ham,0.1,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,-£0.10,£0.00,17035,0,10100,0,0,0,0,0,38,,,,,,,0,44,-1,0,3,21,#DIV/0!,0,0
572,Armstrong,Oko-Flex,£4.40,0,MID,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,8297,0,6413,0,0,0,0,0,38,,,,,,,0,44,-1,0,3,21,#DIV/0!,0,0
575,Maxwel,Cornet,£5.90,0,MID,West Ham,0.1,0,0,0,1,14,1,0,22,5,232,0,0,0,0,0,100,-£0.10,£0.00,24457,0,22843,0,27.8,30.7,71,12.5,38,,,,,,,0,59,-1,0,3,21,#DIV/0!,0.54,1.85
588,Thilo,Kehrer,£4.30,0,DEF,West Ham,0.2,0,3,5,1,67,2.5,4,362,34,2229,4,0,0,0,0,100,-£0.20,£0.00,83038,0,96283,0,362.6,127,83,57.6,38,,,,,,,0,43,-2,0,2,21,#DIV/0!,0.05,1.27
603,Lucas,Paquetá,£5.90,0,MID,West Ham,0.9,4,5,6,2,98,3.5,8,395,39,2154,5,0,0,0,0,100,-£0.10,£0.00,309226,0,371554,0,504.4,471.9,474,145.4,38,,,,,,,0,59,-1,0,3,21,#DIV/0!,0.29,1.41
669,Divin,Mubama,£4.50,0,FWD,West Ham,0.1,0,0,0,0,3,1,0,7,0,36,0,0,0,0,0,,£0.00,£0.00,9437,0,13846,0,2.4,11.4,0,1.4,38,,,,,,,0,45,0,0,4,21,#DIV/0!,0.02,2.68
739,Joseph,Anang,£4.00,0,GK,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,986,0,1995,0,0,0,0,0,38,,,,,,,0,40,0,0,1,21,#DIV/0!,0,0
740,Krisztián,Hegyi,£3.90,0,GK,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,2242,0,4883,0,0,0,0,0,38,,,,,,,0,39,-1,0,1,21,#DIV/0!,0,0
746,Kaelan,Casey,£4.00,0,DEF,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1482,0,3175,0,0,0,0,0,38,,,,,,,0,40,0,0,2,21,#DIV/0!,0,0
459,Craig,Dawson,£4.80,0,DEF,Wolves,0.8,1,1,7,0,75,3,7,390,31,2134,6,0,0,0,0,100,-£0.20,£0.00,176723,0,213017,0,455.6,37.2,145,64,38,,,,,,,0,48,-2,0,2,39,#DIV/0!,0.07,1.51
476,Raúl,Jiménez,£6.50,0,FWD,Wolves,0.3,0,2,2,2,29,1.9,0,65,18,839,0,0,0,0,0,100,-£0.50,£0.00,140450,0,120666,0,74.6,117.1,277,46.7,38,,,,,,,0,65,-5,0,4,39,#DIV/0!,0.33,1.72
477,Jonathan,Jonny,£4.30,0,DEF,Wolves,0.3,1,0,5,0,45,2.5,0,219,21,1257,3,1,0,0,0,100,-£0.20,£0.00,170681,0,129871,0,233.2,118.2,83,43.7,38,,,,,,,0,43,-2,0,2,39,#DIV/0!,0.08,1.31
478,José,Sá,£5.00,0,GK,Wolves,5.1,0,0,11,1,148,4.1,18,683,55,3240,2,0,108,2,0,,£0.00,£0.00,1012521,0,1068154,0,862.2,0,0,86.4,38,,,,,,,0,50,0,0,1,39,#DIV/0!,0,1.52
480,Rúben,Neves,£5.20,0,MID,Wolves,1.5,6,2,10,1,118,3.4,16,558,48,3020,12,0,0,0,0,100,-£0.30,£0.00,687103,0,628752,0,795.6,489.4,347,163.2,38,,,,,,,0,52,-3,0,3,39,#DIV/0!,0.2,1.53
481,Hwang,Hwang,£5.70,0,MID,Wolves,0.2,3,2,3,2,60,2.2,3,156,18,1117,1,0,0,0,0,100,-£0.30,£0.00,68729,0,36169,0,195.2,150.2,242,58.8,38,,,,,,,0,57,-3,0,3,39,#DIV/0!,0.29,1.36
482,Nélson,Semedo,£5.00,0,DEF,Wolves,0.6,0,1,8,0,75,2.1,5,424,43,2633,11,1,0,0,0,100,£0.00,£0.00,150977,0,194095,0,455,229.4,88,76.8,38,,,,,,,0,50,0,0,2,39,#DIV/0!,0.05,1.71
483,Daniel,Podence,£5.10,0,MID,Wolves,0.7,6,1,6,0,92,2.9,10,249,31,1760,5,0,0,0,0,100,-£0.40,£0.00,337638,0,279685,0,376,512.8,580,146.8,38,,,,,,,0,51,-4,0,3,39,#DIV/0!,0.31,1.44
484,Max,Kilman,£4.30,0,DEF,Wolves,3.1,0,1,11,0,109,2.9,12,622,56,3307,3,0,0,0,0,100,-£0.20,£0.00,752479,0,981931,0,742.8,77.6,108,93.2,38,,,,,,,0,43,-2,0,2,39,#DIV/0!,0.05,1.54
485,Luke,Cundle,£4.40,0,MID,Wolves,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,50403,0,19628,0,0,0,0,0,38,,,,,,,0,44,-1,0,3,39,#DIV/0!,0,0
486,Pedro,Neto,£4.90,0,MID,Wolves,1.6,0,2,5,0,37,2.1,0,124,15,962,1,0,0,0,0,100,-£0.60,£0.00,1561154,0,216455,0,96.8,309.5,203,60.9,38,,,,,,,0,49,-6,0,3,39,#DIV/0!,0.25,1.34
487,Rayan,Aït-Nouri,£4.10,0,DEF,Wolves,0.7,1,0,4,0,41,2,0,194,18,1067,4,0,0,0,0,100,-£0.40,£0.00,286213,0,175230,0,200.4,131.1,156,48.9,38,,,,,,,0,41,-4,0,2,39,#DIV/0!,0.18,1.55
488,Fabio,Fabio Silva,£5.50,0,FWD,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,3391,0,0,0,0,0,0,0,38,,,,,,,0,55,0,0,4,39,#DIV/0!,0,0
489,Toti António,Toti,£3.90,0,DEF,Wolves,2.9,1,0,4,1,43,2.5,4,201,14,978,6,0,0,0,0,100,-£0.10,£0.00,329185,0,536978,0,230,74.5,69,37.4,38,,,,,,,0,39,-1,0,2,39,#DIV/0!,0.05,1.92
490,Francisco Jorge,Chiquinho,£5.00,0,MID,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,£0.00,£0.00,1388,0,1373,0,0,0,0,0,38,,,,,,,0,50,0,0,3,39,#DIV/0!,0,0
491,Adama,Adama,£5.30,0,MID,Wolves,0.2,2,4,2,2,66,1.9,0,228,30,1477,2,0,0,0,0,100,-£0.20,£0.00,70887,0,64312,0,270.2,388.2,261,91.7,38,,,,,,,0,53,-2,0,3,39,#DIV/0!,0.28,1.8
492,Matija,Šarkić,£3.90,0,GK,Wolves,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,188034,0,125656,0,0,0,0,0,38,,,,,,,0,39,-1,0,1,39,#DIV/0!,0,0
494,Yerson,Mosquera,£3.90,0,DEF,Wolves,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,143122,0,119714,0,0,0,0,0,38,,,,,,,0,39,-1,0,2,39,#DIV/0!,0,0
503,João Filipe Iria,Moutinho,£4.60,0,MID,Wolves,0.3,0,2,6,0,56,1.8,0,297,28,1773,3,0,0,0,0,100,-£0.40,£0.00,177057,0,36738,0,309.8,537.7,142,99.2,38,,,,,,,0,46,-4,0,3,39,#DIV/0!,0.17,1.41
516,Nathan,Collins,£4.20,0,DEF,Wolves,0.5,0,0,4,0,49,1.9,6,326,37,1811,2,1,0,0,0,100,-£0.30,£0.00,197315,0,187827,0,437,38.9,36,51.5,38,,,,,,,0,42,-3,0,2,39,#DIV/0!,0.02,1.64
557,Jackson,Smith,£3.90,0,GK,Wolves,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,81222,0,70831,0,0,0,0,0,38,,,,,,,0,39,-1,0,1,39,#DIV/0!,0,0
558,Hugo,Bueno,£3.80,0,DEF,Wolves,3.6,0,1,3,0,41,2,3,239,29,1307,1,0,0,0,0,100,-£0.20,£0.00,959772,0,1259801,0,224,269.2,76,57.2,38,,,,,,,0,38,-2,0,2,39,#DIV/0!,0.08,1.56
566,Joseph,Hodge,£4.30,0,MID,Wolves,0,0,0,0,1,5,0.8,0,17,5,172,1,0,0,0,0,,-£0.20,£0.00,8748,0,8297,0,14.4,17.4,30,6.1,38,,,,,,,0,43,-2,0,3,39,#DIV/0!,0.18,2.11
567,Connor,Ronan,£4.40,0,MID,Wolves,0.1,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,-£0.10,£0.00,23404,0,23174,0,0.6,0.4,0,0.1,38,,,,,,,0,44,-1,0,3,39,#DIV/0!,0,2.7
568,Chem,Campbell,£4.40,0,MID,Wolves,0.3,0,0,0,0,5,1,0,9,2,68,0,0,0,0,0,0,-£0.10,£0.00,62913,0,63904,0,5.6,3,16,2.4,38,,,,,,,0,44,-1,0,3,39,#DIV/0!,0.13,1.35
579,Gonçalo Manuel,Guedes,£5.80,0,MID,Wolves,0.2,1,1,2,0,29,2.2,1,85,12,703,1,0,0,0,0,0,-£0.20,£0.00,114843,0,113557,0,89.4,139.6,223,45.1,38,,,,,,,0,58,-2,0,3,39,#DIV/0!,0.21,1.53
589,Matheus Luiz,Matheus,£4.80,0,MID,Wolves,0.1,1,1,11,1,80,2.4,5,338,38,2467,2,1,0,0,0,100,-£0.20,£0.00,62124,0,70779,0,371.4,406.6,314,109.3,38,,,,,,,0,48,-2,0,3,39,#DIV/0!,0.14,1.5
608,Sasa,Kalajdžić,£5.30,0,FWD,Wolves,0,0,0,0,0,1,1,0,-1,0,45,0,0,0,0,0,100,-£0.20,£0.00,9378,0,9727,0,0,0,9,0.7,38,,,,,,,0,53,-2,0,4,39,#DIV/0!,0.54,1.24
625,Diego,Diego Costa,£5.30,0,FWD,Wolves,0.3,1,0,6,0,33,1.4,3,40,17,1235,5,1,0,0,0,100,-£0.20,£0.00,161896,0,176019,0,96.8,144.3,504,73.3,38,,,,,,,0,53,-2,0,4,39,#DIV/0!,0.27,1.54
629,Boubacar,Traoré,£4.30,0,MID,Wolves,0.1,0,1,0,1,14,1.4,0,44,9,405,2,0,0,0,0,100,-£0.20,£0.00,15804,0,18950,0,54.4,16.9,7,7.9,38,,,,,,,0,43,-2,0,3,39,#DIV/0!,0.03,1.69
657,Nathan,Fraser,£4.50,0,FWD,Wolves,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,16560,0,22346,0,0,0,0,0,38,,,,,,,0,45,0,0,4,39,#DIV/0!,0,0
658,Harvey,Griffiths,£4.40,0,MID,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,2053,0,2989,0,0,0,0,0,38,,,,,,,0,44,-1,0,3,39,#DIV/0!,0,0
664,Dexter,Lembikisa,£4.00,0,DEF,Wolves,0,0,0,0,0,1,1,0,3,1,22,0,0,0,0,0,,£0.00,£0.00,2762,0,3411,0,1.4,0.8,0,0.2,38,,,,,,,0,40,0,0,2,39,#DIV/0!,0,1.76
682,Matheus,Cunha,£5.30,0,FWD,Wolves,0.1,2,0,5,0,39,2.3,6,122,12,961,1,0,0,0,0,100,-£0.20,£0.00,65702,0,78699,0,143,95.1,217,45.1,38,,,,,,,0,53,-2,0,4,39,#DIV/0!,0.18,1.57
698,Mario,Lemina,£4.50,0,MID,Wolves,0,0,1,5,2,35,1.8,0,196,28,1297,2,1,0,0,0,100,£0.00,£0.00,2304,0,4325,0,216.4,66.3,36,31.8,38,,,,,,,0,45,0,0,3,39,#DIV/0!,0.05,1.93
704,Pablo,Sarabia,£4.90,0,MID,Wolves,0.1,1,0,3,0,27,2.1,3,57,9,764,3,0,0,0,0,100,-£0.60,£0.00,45943,0,50058,0,92,184.7,157,43,38,,,,,,,0,49,-6,0,3,39,#DIV/0!,0.45,1.58
717,Daniel,Bentley,£4.00,0,GK,Wolves,0,0,0,0,0,6,3,0,45,3,180,0,0,11,0,0,,£0.00,£0.00,2500,0,6232,0,70.2,0,0,7,38,,,,,,,0,40,0,0,1,39,#DIV/0!,0,2.33
721,João Victor,João Gomes,£4.50,0,MID,Wolves,0,1,0,2,2,21,1.9,2,84,18,649,5,0,0,0,0,,£0.00,£0.00,9447,0,10923,0,139.8,74.3,46,25.8,38,,,,,,,0,45,0,0,3,39,#DIV/0!,0.06,1.99
